x,y,xt,yt,cat,trial_type,sub_task,condition,trial
47.29330739579488,66.4640869014503,1.3368144396080834,66.07286325470568,2,switch,2,two_finger_four_key,550
40.2444317828118,48.95081387786834,1.1545518409066744,51.690994125571436,2,stay,2,two_finger_four_key,551
51.18797861464465,32.223801327421086,1.4495844238310205,36.80339428074368,2,switch,1,two_finger_four_key,552
34.76591563506993,41.895351625711555,1.0302378639987484,45.3709661082462,1,stay,1,two_finger_four_key,553
30.724862213441675,43.06755737446663,0.9472032041771431,46.42497094883323,2,switch,2,two_finger_four_key,554
45.610341835214655,61.13085981222678,1.2908400588802587,62.01663553284684,2,stay,2,two_finger_four_key,555
35.891285676637295,21.67875800563801,1.0546311908139159,28.20059469687252,1,stay,2,two_finger_four_key,556
52.82811465779169,71.06372389225992,1.4998762149262603,69.25207288956396,1,switch,1,two_finger_four_key,557
58.3900292456329,71.26704538415184,1.6837767634699936,69.38500049909109,2,switch,2,two_finger_four_key,558
60.069152627989624,47.14987378480429,1.743606610940692,50.08741787650664,1,stay,2,two_finger_four_key,559
64.8789854641927,52.85637134790594,1.9270173538128228,55.119672394242926,2,switch,1,two_finger_four_key,560
